Date,Volume,Delta,POC1_Vol,POC1_Ask,POC1_Bid,POC1_Delta,POC2_Vol,POC2_Ask,POC2_Bid,POC2_Delta,POC3_Vol,POC3_Ask,POC3_Bid,POC3_Delta,DeltaDivergenceHigh,DeltaDivergenceLow,AskAtHigh,BidAtHigh,BearExhaustion,BidAtLow,AskAtLow,BullExhaustion,OFRatio_Vol1,OFRatio_Vol2,OFRatioOutOfBounds,BidImbalances,AskImbalances,ZeroBidPrints,ZeroAskPrints,ExtremeImbalanceTriggered,PrevDelta,PrevVolume,PrevSlingshotBuy,PrevSlingshotSell,EngulfingValueArea,StoppingVolume,Absorption,FadingMomentum,DeltaFlip,DeltaReversal,DeltaDivergence,ThinPrint,FatPrint,VolumeSequencing,DeltaTrap,ExtremePOC,ValueAreaGap,TrappedTraders,ZeroPrintBuy,ZeroPrintSell,ImbRevBuy,ImbRevSell,POCTraderTop,POCTraderBottom,MarketWeakness,MarketSweep,OrderflowSequencing,InverseImbalance,DiagAskImbCount,DiagBidImbCount,DiagAskVolSum,DiagBidVolSum,imbaRatio,horizImbaRatio,TotalAskVol,TotalBidVol,BuySellRatio,DeltaEfficiency,BarRangeTicks,DeltaPerTick,ClosePosition,HVN_Count,LVN_Count,SinglePrints,PocVaPosition,PocMigration,MaxStackedAsk,MaxStackedBid,BuyingTailTicks,SellingTailTicks,CumDelta2,CumDelta3,BuyClimax,SellClimax,UnfinishedTop,UnfinishedBot
2020/09/10 05:48:42,1224,-142,201,87,114,-27,191,97,94,3,159,79,80,-1,False,False,38,3,False,55,0,False,38,30,False,2,0,0,3,False,-51,551,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,4,4,260,143,1.818,-99.0,541,683,0.7921,0.116,12,-11.83,0.0,5,8,0,0.2,-1,0,2,0,0,-193,-197,False,False,False,False
2020/09/10 05:56:01,1368,-78,308,159,149,10,190,73,117,-44,158,140,18,122,False,False,4,4,True,27,14,False,4,1,True,1,0,0,0,False,-142,1224,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,645,723,0.8921,0.057,12,-6.5,0.0,6,7,0,0.8,-1,0,1,0,0,-220,-271,False,False,False,False
2020/09/10 06:02:19,1372,-8,512,283,229,54,155,67,88,-21,151,65,86,-21,False,False,13,0,False,1,0,True,1,15,False,1,2,1,1,False,-78,1368,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,1,2,283,317,0.8927,2.0,682,690,0.9884,0.0058,12,-0.67,1.0,4,9,1,1.0,-1,2,1,1,0,-86,-228,False,False,False,False
2020/09/10 06:10:20,1399,-63,256,62,194,-132,236,153,83,70,144,70,74,-4,False,False,69,14,False,14,0,False,69,153,False,0,0,0,1,False,-8,1372,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,3,3,133,208,0.6394,1.0,668,731,0.9138,0.045,12,-5.25,0.0,5,8,0,0.8,1,0,0,0,0,-71,-149,True,False,False,False
2020/09/10 06:30:33,1417,171,284,159,125,34,198,105,93,12,141,78,63,15,False,False,28,4,False,29,0,False,29,16,True,0,0,0,1,False,-63,1399,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,1,114,93,1.226,1.0,794,623,1.275,0.1207,12,14.25,1.0,5,8,0,0.8333,-1,0,0,0,0,108,100,False,False,False,False
2020/09/10 06:35:36,508,-90,64,33,31,2,57,25,32,-7,54,8,46,-38,False,False,17,20,False,11,0,False,17,12,False,1,0,0,3,False,171,1417,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0,27,0,99.0,-99.0,209,299,0.699,0.1772,12,-7.5,0.0,8,5,0,0.6667,1,0,1,0,0,81,18,False,False,False,False
2020/09/10 06:54:01,1193,159,208,128,80,48,194,98,96,2,148,78,70,8,False,False,33,17,False,7,0,True,7,35,False,0,2,0,1,False,-90,508,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4,1,359,30,11.97,99.0,676,517,1.308,0.1333,12,13.25,1.0,4,9,0,0.7778,-1,1,0,0,0,69,240,True,True,False,False
2020/09/10 07:00:05,887,267,213,122,91,31,138,92,46,46,122,60,62,-2,False,False,35,0,False,13,23,False,13,23,False,1,3,4,0,True,159,1193,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0,0,0,0,0.0,3.0,577,310,1.861,0.301,11,24.27,1.0,4,8,0,0.1667,1,2,1,0,0,426,336,False,False,False,False
2020/09/10 07:15:53,2106,118,508,299,209,90,359,182,177,5,269,103,166,-63,False,False,30,10,False,18,10,False,18,40,False,0,1,0,0,False,267,887,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,0,0,0,0,0.0,99.0,1112,994,1.119,0.056,12,9.83,1.0,5,8,0,0.25,1,1,0,0,0,385,544,False,False,False,False
2020/09/10 07:22:39,804,162,181,68,113,-45,152,132,20,112,97,62,35,27,False,False,2,0,False,8,9,True,8,42,False,0,1,2,0,False,118,2106,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,0,0,0,0,0.0,99.0,483,321,1.505,0.2015,12,13.5,1.0,3,10,0,0.4,1,1,0,0,0,280,547,False,False,False,False
2020/09/10 07:28:01,1210,144,252,125,127,-2,164,85,79,6,131,66,65,1,False,False,17,0,False,1,0,True,1,65,True,1,3,1,1,True,162,804,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,0,1,0,65,-99.0,3.0,677,533,1.27,0.119,12,12.0,1.0,6,7,1,0.6,1,1,0,1,0,306,424,False,False,False,False
2020/09/10 07:40:40,2121,225,417,251,166,85,357,160,197,-37,253,232,21,211,False,False,13,0,False,4,0,True,4,28,False,0,1,1,1,False,144,1210,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,2,3,175,424,0.4127,99.0,1173,948,1.237,0.1061,12,18.75,1.0,7,6,0,0.4,1,1,0,0,0,369,531,False,False,False,False
2020/09/10 07:44:59,908,56,146,93,53,40,142,79,63,16,133,65,68,-3,False,False,6,0,True,9,3,False,6,20,False,1,1,1,0,False,225,2121,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,0,2,0,131,-99.0,1.0,482,426,1.132,0.0617,12,4.67,0.0833,6,7,0,1.0,1,1,1,0,0,281,425,False,False,False,False
2020/09/10 07:56:01,1652,12,258,87,171,-84,199,68,131,-63,147,104,43,61,False,False,26,8,False,57,25,False,57,56,False,0,0,0,0,False,56,908,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5,4,348,311,1.119,1.0,832,820,1.015,0.0073,12,1.0,1.0,5,8,0,0.5714,-1,0,0,0,0,68,293,False,False,False,False
2020/09/10 08:00:09,806,-154,198,33,165,-132,123,59,64,-5,82,43,39,4,False,False,4,0,True,7,0,False,4,23,False,1,0,1,2,False,12,1652,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0,26,0,99.0,-99.0,326,480,0.6792,0.1911,12,-12.83,0.0,6,7,0,0.4,1,0,1,0,0,-142,-86,False,False,False,False
2020/09/10 08:02:17,673,-43,184,65,119,-54,112,62,50,12,81,18,63,-45,False,False,9,14,False,11,0,False,11,63,False,1,2,1,1,False,-154,806,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,1,0,62,0,99.0,2.0,315,358,0.8799,0.0639,12,-3.58,1.0,4,9,0,0.75,0,2,1,0,0,-197,-185,False,False,False,False
2020/09/10 08:19:59,3855,-115,589,290,299,-9,566,283,283,0,552,243,309,-66,False,False,100,28,False,6,2,True,6,18,False,0,1,0,0,False,-43,673,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,3,7,659,1519,0.4338,99.0,1870,1985,0.9421,0.0298,12,-9.58,1.0,7,6,0,0.8,1,1,0,0,0,-158,-312,False,False,False,False
2020/09/10 08:30:26,3394,-32,446,238,208,30,432,190,242,-52,399,176,223,-47,False,False,299,0,False,54,2,False,299,190,True,0,0,1,0,False,-115,3855,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,1.0,1681,1713,0.9813,0.0094,12,-2.67,0.0,7,6,0,0.5714,1,0,0,0,0,-147,-190,True,False,False,False
2020/09/10 08:31:16,232,72,42,30,12,18,35,13,22,-9,31,13,18,-5,False,False,24,6,False,9,0,True,9,7,False,0,3,5,1,True,-32,3394,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,99.0,152,80,1.9,0.3103,12,6.0,1.0,5,8,0,0.5,-1,1,0,0,0,40,-75,False,False,False,False
2020/09/10 08:34:16,686,16,138,84,54,30,102,83,19,64,85,46,39,7,False,False,27,5,False,8,2,False,27,83,False,0,0,0,1,False,72,232,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0,4,0,174,-99.0,1.0,351,335,1.048,0.0233,12,1.33,0.0,5,8,0,0.7143,1,0,0,0,0,88,56,True,False,False,False
2020/09/10 08:37:15,1040,-212,209,91,118,-27,145,76,69,7,144,60,84,-24,False,False,28,25,False,26,5,False,28,39,False,1,0,0,0,False,16,686,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,0,28,0,99.0,-99.0,414,626,0.6613,0.2038,12,-17.67,0.0,5,8,0,0.1429,-1,0,1,0,0,-196,-124,False,False,False,False
2020/09/10 08:55:24,3444,66,629,244,385,-141,527,277,250,27,401,240,161,79,False,False,41,12,False,121,37,False,121,146,False,0,0,0,0,False,-212,1040,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,4,3,607,254,2.39,1.0,1755,1689,1.039,0.0192,12,5.5,1.0,5,8,0,0.4,-1,0,0,0,0,-146,-130,False,False,False,False
2020/09/10 09:00:02,1008,-102,205,86,119,-33,199,101,98,3,135,72,63,9,False,False,2,0,True,11,4,False,2,12,False,1,0,1,1,False,66,3444,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,0,101,0,99.0,-99.0,453,555,0.8162,0.1012,12,-8.5,0.0,5,8,0,0.25,1,0,1,0,0,-36,-248,False,False,False,False
2020/09/10 09:00:04,571,-319,106,36,70,-34,87,29,58,-29,60,0,60,-60,False,False,0,28,False,7,0,False,0,21,True,7,0,0,5,True,-102,1008,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,126,445,0.2831,0.5587,12,-26.58,0.0,5,8,0,0.6667,-1,0,4,0,0,-421,-355,False,False,True,False
2020/09/10 09:00:07,204,70,33,14,19,-5,30,27,3,24,26,13,13,0,False,False,2,0,False,4,0,True,4,0,True,0,2,2,1,False,-319,571,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,99.0,137,67,2.045,0.3431,12,5.83,1.0,6,7,0,0.8333,0,1,0,0,0,-249,-351,True,False,False,True
2020/09/10 09:02:29,1629,157,235,132,103,29,188,95,93,2,185,138,47,91,False,False,33,14,False,20,5,False,33,138,False,0,0,0,0,False,70,204,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,6,6,332,378,0.8783,1.0,893,736,1.213,0.0964,12,13.08,0.0,7,6,0,0.8333,1,0,0,0,0,227,-92,True,False,False,False
2020/09/10 09:02:50,465,-129,79,29,50,-21,66,24,42,-18,63,31,32,-1,False,False,1,7,True,8,0,False,1,12,False,2,0,0,1,False,157,1629,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,168,297,0.5657,0.2774,12,-10.75,0.0,4,9,0,0.2857,-1,0,1,0,0,28,98,False,False,False,False
2020/09/10 09:03:35,956,84,127,66,61,5,125,50,75,-25,117,84,33,51,False,False,26,15,False,14,4,False,14,45,False,0,0,0,0,False,-129,465,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,3,167,148,1.128,1.0,520,436,1.193,0.0879,12,7.0,1.0,5,8,0,0.5714,-1,0,0,0,0,-45,112,False,True,False,False
2020/09/10 09:05:52,1458,110,203,114,89,25,180,94,86,8,170,107,63,44,False,False,57,28,False,22,10,False,22,86,False,0,1,0,0,False,84,956,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,0,114,0,99.0,99.0,784,674,1.163,0.0754,12,9.17,1.0,5,8,0,0.125,1,1,0,0,0,194,65,False,True,False,False
2020/09/10 09:07:14,643,71,104,86,18,68,74,44,30,14,70,36,34,2,False,False,15,1,False,4,0,True,4,27,False,0,1,0,1,False,110,1458,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,0,0,0,0,0.0,99.0,357,286,1.248,0.1104,12,5.92,1.0,6,7,0,0.4286,1,1,0,0,0,181,265,False,False,False,False
2020/09/10 09:12:56,2210,22,293,149,144,5,260,146,114,32,257,122,135,-13,False,False,28,10,False,29,10,False,29,152,False,0,0,0,0,False,71,643,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,4,7,358,783,0.4572,1.0,1116,1094,1.02,0.01,12,1.83,1.0,7,6,0,0.7143,1,0,0,0,0,93,203,False,True,False,False
2020/09/10 09:15:40,839,-79,127,47,80,-33,127,44,83,-39,101,56,45,11,False,False,47,11,False,25,19,False,47,44,False,2,1,0,1,False,22,2210,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1,0,30,0,99.0,0.5,380,459,0.8279,0.0942,12,-6.58,0.0,7,6,0,0.8571,1,1,1,0,0,-57,14,False,False,False,False
2020/09/10 09:18:51,1041,41,243,106,137,-31,170,94,76,18,155,88,67,21,False,False,7,2,False,27,7,False,27,37,False,0,1,1,0,False,-79,839,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,3,1,165,10,16.5,99.0,541,500,1.082,0.0394,12,3.42,1.0,4,9,0,0.0,-1,1,0,0,0,-38,-16,False,True,False,False
2020/09/10 09:20:23,676,34,85,36,49,-13,82,44,38,6,79,38,41,-3,False,False,1,0,True,11,0,False,1,31,True,0,0,1,1,False,41,1041,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,3,2,114,79,1.443,1.0,355,321,1.106,0.0503,12,2.83,0.0,6,7,1,1.0,1,0,0,0,1,75,-4,False,False,False,False
2020/09/10 09:21:27,874,-146,140,73,67,6,121,57,64,-7,110,40,70,-30,False,False,4,14,True,51,3,False,4,11,False,1,0,0,0,False,34,676,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,364,510,0.7137,0.167,12,-12.17,0.0,6,7,0,0.4286,-1,0,1,0,0,-112,-71,False,True,False,False
2020/09/10 09:22:23,936,-62,174,85,89,-4,129,67,62,5,117,32,85,-53,False,False,4,3,False,3,0,True,3,10,False,0,1,0,1,False,-146,874,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0,1,0,89,-99.0,99.0,437,499,0.8758,0.0662,12,-5.17,1.0,7,6,0,0.8,-1,1,0,0,0,-208,-174,False,False,False,False
2020/09/10 09:26:33,1946,-68,337,180,157,23,301,134,167,-33,281,133,148,-15,False,False,13,0,False,31,1,False,13,29,False,0,0,1,0,False,-62,936,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,4,433,388,1.116,1.0,939,1007,0.9325,0.0349,12,-5.67,0.0,7,6,0,0.8,1,0,0,0,0,-130,-276,False,False,False,False
2020/09/10 09:31:19,2667,19,716,377,339,38,484,192,292,-100,457,264,193,71,False,False,24,0,False,1,0,True,1,57,True,0,2,1,1,False,-68,1946,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2,1,641,96,6.677,99.0,1343,1324,1.014,0.0071,12,1.58,1.0,5,8,1,0.6667,-1,1,0,1,0,-49,-111,False,False,False,False
2020/09/10 09:33:04,662,-86,94,42,52,-10,93,45,48,-3,87,36,51,-15,False,False,1,0,True,21,10,False,1,17,False,1,0,1,1,False,19,2667,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,1,43,40,1.075,-99.0,288,374,0.7701,0.1299,12,-7.17,0.0,7,6,1,0.4,0,0,1,0,1,-67,-135,False,False,False,False
2020/09/10 09:33:30,529,-115,99,46,53,-7,98,46,52,-6,67,33,34,-1,False,False,3,0,True,18,18,False,3,24,False,6,0,1,3,True,-86,662,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,207,322,0.6429,0.2174,12,-9.58,0.0,4,9,0,0.2857,-1,0,4,0,0,-201,-182,False,False,False,False
2020/09/10 09:34:20,1145,-45,205,113,92,21,191,120,71,49,181,86,95,-9,False,False,9,10,True,42,19,False,9,120,False,4,0,0,1,True,-115,529,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4,1,411,54,7.611,-99.0,550,595,0.9244,0.0393,12,-3.75,0.0,5,8,0,0.4,-1,0,2,0,0,-160,-246,True,False,False,False
2020/09/10 09:34:46,1315,-117,272,153,119,34,202,109,93,16,182,1,181,-180,False,False,16,9,False,25,0,False,16,38,False,2,0,0,1,False,-45,1145,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,599,716,0.8366,0.089,12,-9.75,0.0,5,8,0,0.5,-1,0,1,0,0,-162,-277,False,False,False,False
2020/09/10 09:34:58,697,-221,91,41,50,-9,88,15,73,-58,86,38,48,-10,False,False,8,0,True,18,0,False,8,23,False,2,0,1,2,False,-117,1315,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,1,38,16,2.375,-99.0,238,459,0.5185,0.3171,12,-18.42,0.0,7,6,0,0.125,-1,0,2,0,0,-338,-383,False,False,False,False
2020/09/10 09:35:11,611,9,159,88,71,17,81,24,57,-33,58,42,16,26,False,True,20,10,False,6,0,True,6,26,False,0,1,0,1,False,-221,697,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0,88,0,99.0,99.0,310,301,1.03,0.0147,12,0.75,1.0,4,9,0,0.6667,-1,1,0,0,0,-212,-329,False,False,False,False
2020/09/10 09:35:44,681,129,120,51,69,-18,118,85,33,52,79,42,37,5,False,False,24,16,False,1,0,True,1,20,False,0,2,0,1,False,9,611,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,0,42,0,99.0,99.0,405,276,1.467,0.1894,12,10.75,1.0,5,8,1,0.625,1,1,0,1,0,138,-83,False,False,False,False
2020/09/10 09:38:42,1592,88,291,140,151,-11,250,139,111,28,241,120,121,-1,False,False,17,17,False,22,0,False,22,37,False,0,1,1,1,False,129,681,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,5,2,397,192,2.068,99.0,840,752,1.117,0.0553,12,7.33,1.0,5,8,0,0.4,1,1,0,0,0,217,226,False,False,False,False
2020/09/10 09:41:07,1185,-123,270,127,143,-16,193,124,69,55,130,46,84,-38,False,False,1,0,True,22,0,False,1,63,True,4,0,1,3,True,88,1592,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,2,61,212,0.2877,-99.0,531,654,0.8119,0.1038,12,-10.25,0.0,5,8,1,0.6667,1,0,2,0,1,-35,94,False,False,False,False
2020/09/10 09:42:14,1167,81,335,156,179,-23,134,58,76,-18,122,51,71,-20,False,False,40,0,False,15,20,False,15,17,False,0,1,1,0,False,-123,1185,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2,1,207,31,6.677,99.0,624,543,1.149,0.0694,12,6.75,1.0,4,9,0,0.625,-1,1,0,0,0,-42,46,False,False,False,False
2020/09/10 09:43:12,468,-110,104,25,79,-54,54,23,31,-8,52,33,19,14,False,False,11,0,False,8,0,False,11,21,False,1,0,1,3,False,81,1167,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,1,12,79,0.1519,-99.0,179,289,0.6194,0.235,12,-9.17,0.0,6,7,0,0.6667,1,0,1,0,0,-29,-152,False,False,False,False
2020/09/10 09:43:31,509,-215,88,24,64,-40,82,26,56,-30,62,15,47,-32,False,False,7,18,True,27,0,False,7,1,True,4,0,0,2,True,-110,468,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,147,362,0.4061,0.4224,12,-17.92,0.0,6,7,0,0.625,-1,0,2,0,0,-325,-244,False,False,False,False
2020/09/10 09:45:00,1011,-37,229,123,106,17,175,73,102,-29,167,104,63,41,False,False,1,0,True,30,0,False,1,5,False,0,0,1,1,False,-215,509,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2,3,161,131,1.229,1.0,487,524,0.9294,0.0366,12,-3.08,0.0,5,8,1,0.75,-1,0,0,0,1,-252,-362,False,False,False,False
2020/09/10 09:45:26,543,29,132,57,75,-18,84,66,18,48,82,29,53,-24,False,True,14,5,False,6,0,True,6,26,False,0,2,2,1,False,-37,1011,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0,29,0,99.0,99.0,286,257,1.113,0.0534,12,2.42,1.0,4,9,0,0.2222,-1,2,0,0,0,-8,-223,False,True,False,False
2020/09/10 09:46:30,840,130,193,98,95,3,186,84,102,-18,172,107,65,42,False,False,5,0,False,43,37,False,43,95,False,0,1,4,0,False,29,543,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0,1,0,43,-99.0,99.0,485,355,1.366,0.1548,12,10.83,1.0,4,9,0,0.3333,1,1,0,0,0,159,122,False,True,False,False
2020/09/10 09:50:59,2367,89,387,164,223,-59,371,208,163,45,359,180,179,1,False,False,14,0,False,12,0,False,14,39,False,0,0,1,1,False,130,840,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,4,21,648,0.0324,1.0,1228,1139,1.078,0.0376,12,7.42,0.0,5,8,0,0.0,1,0,0,0,0,219,248,False,False,False,False
2020/09/10 09:52:07,1296,104,209,137,72,65,180,87,93,-6,173,111,62,49,False,False,9,5,True,7,0,False,9,111,False,1,0,0,1,False,89,2367,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,2,0,224,0,99.0,-99.0,700,596,1.175,0.0802,12,8.67,0.0,7,6,0,0.7143,-1,0,1,0,0,193,323,False,False,False,False
2020/09/10 09:54:07,2593,-1,506,243,263,-20,425,228,197,31,255,164,91,73,False,False,31,9,False,36,8,False,31,59,False,0,0,0,0,False,104,1296,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,0,59,0,99.0,1.0,1296,1297,0.9992,0.0004,12,-0.08,0.0,5,8,0,0.5,-1,0,0,0,0,103,192,False,False,False,False
2020/09/10 09:56:13,2142,-136,358,176,182,-6,327,160,167,-7,296,110,186,-76,False,False,27,7,False,7,0,True,7,85,False,0,1,0,1,False,-1,2593,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,2,1,300,148,2.027,99.0,1003,1139,0.8806,0.0635,12,-11.33,1.0,4,9,0,0.6,-1,1,0,0,0,-137,-33,False,False,False,False
2020/09/10 10:00:01,1612,-94,237,93,144,-51,212,71,141,-70,196,115,81,34,False,False,1,0,True,17,1,False,1,31,True,2,0,1,1,False,-136,2142,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,1,211,141,1.497,-99.0,759,853,0.8898,0.0583,12,-7.83,0.0,7,6,1,0.1667,1,0,1,0,1,-230,-231,False,False,False,False
2020/09/10 10:01:22,1453,-307,369,143,226,-83,232,90,142,-52,222,76,146,-70,False,False,16,0,False,15,0,False,16,14,False,1,1,1,1,False,-94,1612,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,1,1,52,18,2.889,1.0,573,880,0.6511,0.2113,12,-25.58,0.0,6,7,0,0.5,-1,1,1,0,0,-401,-537,False,False,False,False
2020/09/10 10:02:00,1341,-219,345,134,211,-77,152,78,74,4,152,50,102,-52,False,False,23,8,False,27,0,False,27,91,False,1,0,0,1,False,-307,1453,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,0,1,0,41,-99.0,-99.0,561,780,0.7192,0.1633,12,-18.25,1.0,5,8,0,0.4,-1,0,1,0,0,-526,-620,False,False,False,False
2020/09/10 10:05:21,2207,163,359,183,176,7,344,179,165,14,290,176,114,62,False,False,48,21,False,37,14,False,48,105,False,0,0,0,0,False,-219,1341,False,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,1.0,1185,1022,1.16,0.0739,12,13.58,0.0,7,6,0,0.8,1,0,0,0,0,-56,-363,True,False,False,False
2020/09/10 10:09:19,1737,167,336,97,239,-142,280,155,125,30,225,163,62,101,False,False,28,0,False,30,10,False,30,80,False,0,0,1,0,False,163,2207,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,3,2,442,140,3.157,1.0,952,785,1.213,0.0961,12,13.92,1.0,5,8,0,0.25,-1,0,0,0,0,330,111,False,True,False,False
2020/09/10 10:14:15,2999,-249,640,244,396,-152,474,222,252,-30,446,291,155,136,False,False,1,0,True,2,0,False,1,34,True,1,1,1,1,False,167,1737,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,2,5,284,1233,0.2303,1.0,1375,1624,0.8467,0.083,12,-20.75,0.0,6,7,1,0.75,1,1,1,0,1,-82,81,False,False,False,False
